function_id,function_name,sr_content,sr_index,outcome,met_constrains,explanation,status,api_response
9069,tlsv1_client_method,"In particular, it MUST NOT negotiate TLS 1.3.",14,Does Not Match,[],"The function body only invokes IMPLEMENT_tls_meth_func with parameters that set the protocol version to TLS1_VERSION and use TLSv1 client method and encryption data. There is no explicit logic inside this code function that addresses the spec constraint of non-negotiation of TLS 1.3 — for example, there are no condition checks or alert triggering mechanisms for handling a TLS 1.3 ClientHello during renegotiation. Therefore, the function does not visibly implement the TLS RFC requirement as specified.",success,
9073,DTLS_method,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The function_body here is a single call to a macro (IMPLEMENT_dtls1_meth_func) with parameters that define DTLS method behavior. There is no visible logic or code within this function that checks, restricts, or handles the OpenPGP certificate type in relation to TLS 1.3 as specified in RFC6091. Since none of the constraints (such as prohibiting the use of the OpenPGP certificate type with TLS 1.3) are implemented directly within this function, it does not address any of the labeled conditions or actions.",success,
9173,d2i_SSL_SESSION_ex,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Does Not Match,[],"The provided function (d2i_SSL_SESSION_ex) is solely responsible for deserializing an SSL_SESSION from its ASN.1 representation. It does not implement any logic concerning the handling or retransmission of early data, nor does it check whether the negotiated connection selects the same ALPN protocol before allowing automatic early data retransmission. Since the TLS RFC specifies that a TLS implementation SHOULD NOT automatically resend early data (except if the ALPN protocols match), and this function provides no such decision-making or verification logic, it does not address the specified constraints in the TLS RFC.",success,
9425,ssl_get_prev_session,"Servers which are authenticating with a PSK MUST NOT send the CertificateRequest message in the main handshake, though they MAY send it in post-handshake authentication (see Section 4.6.2) provided that the client has sent the ""post_handshake_auth"" extension (see Section 4.2.6).",184,Does Not Match,[],"The provided function focuses on retrieving a previous session, handling session tickets, and verifying session parameters. There is no logic in this function addressing the TLS RFC requirement regarding not sending CertificateRequest messages during the main handshake when using PSK authentication. Specifically, the RFC condition that servers authenticating with a PSK MUST NOT send a CertificateRequest message is not implemented or enforced anywhere in the function_body. Thus, the code function does not visibly address any of the labeled RFC constraints pertaining to CertificateRequest handling.",success,
9425,ssl_get_prev_session,"TLS 1.3 servers MUST NOT act upon its presence or information in it when processing ClientHello messages; in particular, they MUST NOT send the status_request_v2 extension in the EncryptedExtensions, CertificateRequest, or Certificate messages.",200,Does Not Match,[],"The RFC specifies that in TLS 1.3, servers MUST NOT act upon or send the status_request_v2 extension. In the provided function, there is no code that inspects, ignores, or prevents the sending of the status_request_v2 extension. The function only handles session retrieval, ticket processing, and checks related to PSK extensions (e.g., psk_kex_modes and psk) but makes no reference to status_request_v2. Therefore, the function does not visibly address any of the conditions or actions outlined by the spec constraint.",success,
9425,ssl_get_prev_session,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Does Not Match,[],"The provided function handles session retrieval and session resumption logic for TLS, such as ticket processing, session cache lookup, and consistency verifications (e.g., TLS version, session context, and extended master secret extension). It does not include any code logic to address retransmission of early data or enforcement of ALPN protocol consistency with respect to early data. Since the RFC specification mandates that a TLS implementation SHOULD NOT automatically resend early data unless the negotiated connection selects the same ALPN protocol, and there is no visible handling of early data transmission or ALPN protocol comparison in this function, the function does not implement the specified TLS RFC requirement.",success,
9425,ssl_get_prev_session,"The server MUST NOT send a ""psk_key_exchange_modes"" extension.",140,Does Not Match,[],"The provided function does not contain any logic that directly enforces or prevents the server from sending a ""psk_key_exchange_modes"" extension. Instead, the function only parses the client's extensions in TLS 1.3 (including TLSEXT_IDX_psk_kex_modes) and handles session resumption. There is no code in this function that addresses the spec requirement (C1) stating that the server MUST NOT send a ""psk_key_exchange_modes"" extension. As a result, within the scope of this function alone, the constraint is not implemented.",success,
9425,ssl_get_prev_session,"If clients offer ""pre_shared_key"" without a ""psk_key_exchange_modes"" extension, servers MUST abort the handshake.",137,Fully Matches,"[{'C1': {'code': 'if (!tls_parse_extension(s, TLSEXT_IDX_psk_kex_modes,\n                                 SSL_EXT_CLIENT_HELLO, hello->pre_proc_exts,\n                                 NULL, 0)\n        || !tls_parse_extension(s, TLSEXT_IDX_psk, SSL_EXT_CLIENT_HELLO,\n                                hello->pre_proc_exts, NULL, 0))\n    return -1;', 'explanation': ""In the TLS 1.3 branch, the code verifies that both the 'psk_key_exchange_modes' and the 'pre_shared_key' extensions are present. If either extension is absent, it immediately returns -1, effectively aborting the handshake. This behavior directly implements the RFC requirement that if a client offers 'pre_shared_key' without the 'psk_key_exchange_modes' extension, the server must abort the handshake.""}}]","The function, in its TLS 1.3 branch, explicitly checks for the presence of both required extensions. By aborting (returning -1) when either is missing, the code visibly addresses the specification that mandates clients must include the 'psk_key_exchange_modes' extension when offering 'pre_shared_key'. Therefore, within the confines of this function, the TLS RFC requirement is fully implemented.",success,
9425,ssl_get_prev_session,"A client MUST provide a ""psk_key_exchange_modes"" extension if it offers a ""pre_shared_key"" extension.",136,Fully Matches,"[{'C1': {'code': 'if (SSL_CONNECTION_IS_TLS13(s)) {\n    s->ext.ticket_expected = 1;\n    if (!tls_parse_extension(s, TLSEXT_IDX_psk_kex_modes,\n                             SSL_EXT_CLIENT_HELLO, hello->pre_proc_exts,\n                             NULL, 0)\n            || !tls_parse_extension(s, TLSEXT_IDX_psk, SSL_EXT_CLIENT_HELLO,\n                                    hello->pre_proc_exts, NULL, 0))\n        return -1;\n    ret = s->session;\n}', 'explanation': ""This segment explicitly checks that both the 'psk_key_exchange_modes' extension and the 'pre_shared_key' extension are present in a TLS 1.3 connection. If the 'psk_key_exchange_modes' extension is missing while a 'pre_shared_key' is present, the function returns -1, thus aborting the handshake as required by the RFC specification.""}}]","The function 'ssl_get_prev_session' in its TLS 1.3 branch ensures that if a client offers a 'pre_shared_key' extension, it must also include the 'psk_key_exchange_modes' extension. This direct check and error return in the code clearly implements the requirement described in the specification, fulfilling condition C1.",success,
9425,ssl_get_prev_session,"In order to use PSKs, clients MUST also send a ""psk_key_exchange_modes"" extension.",135,Fully Matches,"[{'C1': {'code': 'if (SSL_CONNECTION_IS_TLS13(s)) {\n    s->ext.ticket_expected = 1;\n    if (!tls_parse_extension(s, TLSEXT_IDX_psk_kex_modes,\n                             SSL_EXT_CLIENT_HELLO, hello->pre_proc_exts,\n                             NULL, 0)\n            || !tls_parse_extension(s, TLSEXT_IDX_psk, SSL_EXT_CLIENT_HELLO,\n                                    hello->pre_proc_exts, NULL, 0))\n        return -1;\n    ret = s->session;\n}', 'explanation': 'This code segment directly enforces the RFC requirement by checking that when a client sends a pre_shared_key extension (checked via TLSEXT_IDX_psk), it must also include the psk_key_exchange_modes extension (checked via TLSEXT_IDX_psk_kex_modes). If either extension is missing, the handshake is aborted by returning -1.'}}]","The function, in its TLS 1.3 branch, explicitly checks for the presence of both the psk_key_exchange_modes and pre_shared_key extensions. This meets the RFC mandate that if a client offers PSKs, it must also send the psk_key_exchange_modes extension; otherwise, the server should abort the handshake. The logic is self-contained within this function, fulfilling the spec requirement without relying on external dependencies.",success,
9429,SSL_SESSION_free,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Partially Matches,"[{'A1': {'code': 'OPENSSL_cleanse(ss->master_key, sizeof(ss->master_key));\nOPENSSL_clear_free(ss, sizeof(*ss));', 'explanation': 'The code explicitly wipes sensitive data (e.g., the master_key) and clears the session memory, which aligns with the requirement that secrets be erased once they are no longer needed. However, it does not check that all derived values have been computed before erasing, so the implementation only partially addresses the spec requirement.'}}]","The TLS specification states that once all values derived from a given secret have been computed, that secret SHOULD be erased. The function SSL_SESSION_free shows an attempt to protect sensitive information by cleansing the master_key and eventually clearing the complete session memory using OPENSSL_cleanse and OPENSSL_clear_free respectively. While this demonstrates an intent to erase secrets from memory consistent with the guideline, the function does not verify whether all derived values have been computed before performing this erasure. Hence, in isolation, the function partially matches the TLS RFC requirement.",success,
9442,SSL_SESSION_set_cipher,The OpenPGP certificate type [RFC6091] MUST NOT be used with TLS 1.3.,197,Does Not Match,[],"The function SSL_SESSION_set_cipher only sets the cipher field of an SSL_SESSION structure and returns 1. It does not include any logic related to certificate types, including the requirement that the OpenPGP certificate type [RFC6091] must not be used with TLS 1.3, nor does it address any constraints related to RawPublicKey certificate negotiation or the certificate_list composition as described in the spec. Thus, none of the labeled conditions or actions from the spec constraints are implemented within this function.",success,
9448,SSL_SESSION_get_max_early_data,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Does Not Match,[],"The function SSL_SESSION_get_max_early_data simply returns the value of s->ext.max_early_data and contains no logic to control or check the automatic retransmission of early data, nor does it validate the ALPN protocol or related conditions outlined in the RFC specification. The function does not implement any of the required behaviors such as preventing automatic retransmission or checking the negotiated ALPN protocol, and therefore does not address any of the labeled conditions/actions.",success,
9449,SSL_SESSION_set_max_early_data,A TLS implementation SHOULD NOT automatically resend early data; applications are in a better position to decide when retransmission is appropriate.,156,Does Not Match,[],"The provided function only assigns a given max_early_data value to the session structure (s->ext.max_early_data) and returns 1. There is no logic in this function that implements any part of the TLS RFC specification regarding the prevention of automatic retransmission of early data or checking whether the negotiated connection selects the same ALPN protocol. As a result, none of the conditions (e.g., C1) or actions (e.g., A1) specified in the RFC or its context are addressed by this function.",success,
9488,tls13_derive_key,"Values within ""obsolete_RESERVED"" ranges are used in previous versions of TLS and MUST NOT be offered or negotiated by TLS 1.3 implementations.",366,Does Not Match,[],"The provided function, tls13_derive_key, solely implements key derivation using HKDF expansion with a fixed label (""key""). There is no logic within the function that addresses or enforces the TLS 1.3 constraint regarding 'obsolete_RESERVED' ranges—that such values should not be offered or negotiated. Therefore, the function does not visibly address the spec constraint related to obsolete_RESERVED values.",success,
9488,tls13_derive_key,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Partially Matches,"[{'A1': {'code': 'return tls13_hkdf_expand(s, md, secret, keylabel, sizeof(keylabel) - 1,\n                         NULL, 0, key, keylen, 1);', 'explanation': 'This line calls the HKDF-Expand function with a proper key label. In TLS 1.3, the spec requires that every HKDF-Extract be followed by one or more HKDF-Expand operations. By using tls13_hkdf_expand directly, this function ensures that an output from HKDF-Extract is not misused as input to another HKDF-Extract without an intervening HKDF-Expand.'}}]","The tls13_derive_key function implements the HKDF-Expand part of the TLS 1.3 key derivation process by calling tls13_hkdf_expand with a designated label, which aligns with the TLS RFC's requirement that each HKDF-Extract be followed by an HKDF-Expand. However, since it only performs the HKDF-Expand and does not itself enforce or check the overall ordering (e.g. preventing chaining of HKDF-Extract calls), it only partially addresses the full set of constraints required by the spec.",success,
9489,tls13_derive_iv,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'return tls13_hkdf_expand(s, md, secret, ivlabel, sizeof(ivlabel) - 1,\n                             NULL, 0, iv, ivlen, 1);', 'explanation': ""The RFC requires that an output of HKDF-Extract must always be followed by at least one invocation of HKDF-Expand before being reused. This function, by calling tls13_hkdf_expand with a differentiation label ('iv'), clearly implements that requirement.""}}]","The function tls13_derive_iv directly calls tls13_hkdf_expand, thus ensuring that any output from a preceding HKDF-Extract is properly processed through HKDF-Expand. This satisfies the specification's ordering requirement, addressing the condition from the RFC. No other HKDF-Extract invocation chaining is present in this function, so the ordering constraint is fully met.",success,
9490,tls13_derive_finishedkey,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Partially Matches,"[{'C1': {'code': 'return tls13_hkdf_expand(s, md, secret, finishedlabel, sizeof(finishedlabel) - 1, NULL, 0, fin, finlen, 1);', 'explanation': ""This code calls the HKDF-Expand function with a specific label ('finished'), thereby ensuring that an HKDF-Expand invocation occurs after an HKDF-Extract (whose output is expected to be in 'secret'), which aligns with the spec’s requirement that an output of HKDF-Extract should not be directly reused without an intervening HKDF-Expand.""}}]","The function solely implements the HKDF-Expand part of the TLS 1.3 key derivation process by using a predefined 'finished' label. This visible use of HKDF-Expand addresses the ordering requirement in the RFC. However, since no additional constraints or actions (if any others exist) are handled exclusively within this function, it only partially matches the overall TLS RFC specification as provided.",success,
9494,tls13_final_finish_mac,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Partially Matches,"[{'A1': {'code': 'OPENSSL_cleanse(finsecret, sizeof(finsecret));', 'explanation': 'The function erases the local temporary secret (finsecret) immediately before returning, which partially implements the RFC requirement to erase a secret after all derived values have been computed. However, in the branches where the secret is taken directly from s->server_finished_secret or s->client_finished_secret, no such erasure is performed within this function.'}}]","The RFC specifies that once all dependent values have been computed from a given secret, that secret SHOULD be erased. In this function, when the finished key is derived using tls13_derive_finishedkey, the resulting secret is stored in the local variable 'finsecret' which is cleansed using OPENSSL_cleanse before the function returns. This addresses the requirement for that specific case. However, when the secret is directly taken from the SSL_CONNECTION structure (using s->server_finished_secret or s->client_finished_secret), the function does not clear these values. As a result, while part of the action is implemented (the cleansing of finsecret), the overall requirement is only partially met within the scope of this function.",success,
9496,derive_secret_key_and_iv,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'if (!tls13_hkdf_expand(s, md, insecret, label, labellen, hash, hashlen, secret, hashlen, 1)) { ... }', 'explanation': 'This call ensures that the output (insecret), which would typically be the result of an HKDF-Extract, is immediately processed by an HKDF-Expand before it is used in further key derivations, directly satisfying the RFC requirement to not use an output of HKDF-Extract as an input to another HKDF-Extract without an intervening HKDF-Expand.'}}]","The function 'derive_secret_key_and_iv' implements the ordering constraint from the TLS RFC by invoking tls13_hkdf_expand using the provided 'insecret' along with other parameters to produce a 'secret', which is subsequently used by tls13_derive_key and tls13_derive_iv. This sequence clearly shows that the output from a potential HKDF-Extract is not reused directly for another extract operation, but is properly expanded first, thereby fully matching the spec constraint.",success,
9496,derive_secret_key_and_iv,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The provided function 'derive_secret_key_and_iv' is responsible for deriving secret keys, IVs, and tags using TLS 1.3 HKDF operations. It calculates key lengths, IV lengths, and tag lengths based on the cipher mode but does not contain any logic that prohibits or checks for the usage of the Truncated HMAC extension as specified in Section 7 of RFC6066. In addition, there is no code within the function that verifies the record version (that it is at least 0x0300) or otherwise enforces the prohibition of the Truncated HMAC extension. Therefore, none of the labeled conditions or actions (such as C1 for disallowing the truncated HMAC extension) specified in the RFC are handled by this function in isolation.",success,
9497,tls13_change_cipher_state,"Whenever an implementation encounters a fatal error condition, it SHOULD send an appropriate fatal alert and MUST close the connection without sending or receiving any additional data.",320,Partially Matches,"[{'A1': {'code': 'if (handlen <= 0) {\n    SSLfatal(s, SSL_AD_INTERNAL_ERROR, SSL_R_BAD_HANDSHAKE_LENGTH);\n    goto err;\n}\n\n...\n\nif (!ssl_cipher_get_evp_cipher(sctx, sslcipher, &cipher)) {\n    /* Error is already recorded */\n    SSLfatal_alert(s, SSL_AD_INTERNAL_ERROR);\n    goto err;\n}\n\nif (!ssl_cipher_get_evp_md_mac(sctx, sslcipher, &mac_md, &mac_pkey_type, NULL)) {\n    SSLfatal_alert(s, SSL_AD_INTERNAL_ERROR);\n    goto err;\n}\n\n/* ... additional error handling invoking SSLfatal() ... */', 'explanation': 'The function calls SSLfatal() and SSLfatal_alert() at error conditions indicating an attempt to send a fatal alert as specified in the TLS RFC (i.e. upon detecting a fatal error, an appropriate alert is sent).'}}]","The TLS RFC requires that upon a fatal error the implementation should send a fatal alert and then close the connection immediately without further data exchange. In this function, error conditions are detected and fatal alert functions (SSLfatal and SSLfatal_alert) are invoked, which satisfies the alert-sending portion of the specification. However, the function does not implement explicit logic to close the connection within its scope; any connection shutdown is expected to occur elsewhere in the call chain. Therefore, while the function addresses sending fatal alerts (action A1), it does not visibly enforce immediate connection closure as mandated, making the implementation only a partial match.",success,
9497,tls13_change_cipher_state,"Implementations MUST NOT use the Truncated HMAC extension, defined in Section 7 of [RFC6066], as it is not applicable to AEAD algorithms and has been shown to be insecure in some scenarios.",399,Does Not Match,[],"The provided function tls13_change_cipher_state does not contain any visible logic that checks for or prevents the use of the Truncated HMAC extension, as required by the specification. While the function does contain logic that handles different cipher suites (including AEAD ciphers) and selects MAC algorithms conditionally, it does not implement an explicit check or any mechanism to disallow or avoid truncated HMAC usage. Thus, based solely on the code within this function (ignoring dependencies), there is no implementation that addresses the spec constraint regarding the prohibition of the Truncated HMAC extension.",success,
9498,tls13_update_key,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Fully Matches,"[{'A1': {'code': 'OPENSSL_cleanse(secret, sizeof(secret));', 'explanation': ""After using the secret to derive keys and set up the record layer, the function calls OPENSSL_cleanse on the local 'secret' buffer. This directly corresponds to the TLS RFC requirement to erase the secret once all values derived from it have been computed.""}}]","The function computes a new secret (used for establishing application traffic secrets), uses it in subsequent operations, and then erases it using OPENSSL_cleanse. This in-function logic fully addresses the TLS RFC specification that the secret should be erased after its derived values have been computed. Although additional secret copies exist elsewhere (like in 'insecret'), this function's responsibility is limited to its local variables, and it successfully erases the computed secret as required.",success,
9500,tls13_export_keying_material,Implementations MUST use the exporter_master_secret unless explicitly specified by the application.,331,Fully Matches,"[{'C1': {'code': 'tls13_hkdf_expand(s, md, s->exporter_master_secret, (const unsigned char *)label, llen, data, datalen, exportsecret, hashsize, 0)', 'explanation': 'The function directly uses s->exporter_master_secret when calling tls13_hkdf_expand, thereby ensuring that the exporter_master_secret is used as mandated by the specification.'}}, {'A1': {'code': 'if (!use_context)\n    contextlen = 0;', 'explanation': 'This code sets the context length to zero when no context is provided, matching the spec requirement that an absent context is treated the same as an empty context.'}}]","The function implements the key parts of the TLS exporter derivation as defined in the RFC. It uses the exporter_master_secret (fulfilling the condition) and handles the context parameter correctly by setting context length to zero when not used. Hence, the code function visibly addresses the specified constraints within its own logic.",success,
9500,tls13_export_keying_material,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'if (!tls13_hkdf_expand(s, md, s->exporter_master_secret,\n                                  (const unsigned char *)label, llen,\n                                  data, datalen, exportsecret, hashsize, 0)\n            || !tls13_hkdf_expand(s, md, exportsecret, exporterlabel,\n                                  sizeof(exporterlabel) - 1, hash, hashsize,\n                                  out, olen, 0))\n        goto err;', 'explanation': 'The RFC requires that after any application of HKDF-Extract an HKDF-Expand must follow, and that one should not chain HKDF-Extract calls without an intervening expand. This function does not call any HKDF-Extract; instead, it makes two consecutive calls to tls13_hkdf_expand. The first expands the previously derived exporter_master_secret (produced by an HKDF-Extract earlier in the handshake) and the second further expands its output. This ordering satisfies the RFC constraint.'}}]","Within the function body, all operations relevant to key derivation use HKDF-Expand calls without chaining HKDF-Extracts, thereby adhering to the specific TLS RFC requirement regarding ordering. Although the extraction phase is handled elsewhere, the function correctly implements its part by ensuring that any HKDF_Extract output is used only as input to an HKDF-Expand, thus fully matching the constraint.",success,
9501,tls13_export_keying_material_early,Future specifications MUST NOT define a use of exporters that permit both an empty context and no context with the same label.,332,Does Not Match,[],"The RFC specification states that future specifications MUST NOT define a use of exporters that permit both an empty context and no context with the same label. In the provided function, although the context (or lack thereof) is processed by hashing the given 'context' with its provided length (thereby treating a missing context as a zero‐length input akin to an empty context), there is no explicit check or enforcement in the function that forbids using the same exporter label when the context is empty versus absent. Therefore, none of the labeled conditions or actions from the spec constraints are visibly implemented within the function_body.",success,
9501,tls13_export_keying_material_early,"This ordering should always be followed (including in future revisions of this document); in particular, one SHOULD NOT use an output of HKDF-Extract as an input to another application of HKDF-Extract without an HKDF-Expand in between",402,Fully Matches,"[{'C1': {'code': 'if (!tls13_hkdf_expand(s, md, s->early_exporter_master_secret, (const unsigned char *)label, llen, data, datalen, exportsecret, hashsize, 0)\n            || !tls13_hkdf_expand(s, md, exportsecret, exporterlabel, sizeof(exporterlabel) - 1, hash, hashsize, out, olen, 0))\n        goto err;', 'explanation': 'The RFC dictates that every application of HKDF-Extract must be followed by at least one invocation of HKDF-Expand, and in particular, one should never use an output of HKDF-Extract as input to another HKDF-Extract without an intervening HKDF-Expand. In this function, the early exporter master secret (presumably the result of a prior HKDF-Extract) is used only as input to tls13_hkdf_expand (i.e., HKDF-Expand) and its output (exportsecret) is then passed as input to a second tls13_hkdf_expand call. This sequence of operations strictly adheres to the required ordering.'}}]","The function implements the key derivation material export mechanism for TLS 1.3 in a manner that respects the ordering required by the RFC. It does this by ensuring that the output from a prior HKDF-Extract is never directly fed to another HKDF-Extract; instead, it is immediately processed by an HKDF-Expand call. This satisfies the spec constraint that requires an HKDF-Expand to intervene between consecutive HKDF-Extract operations, ensuring that the design aligns with the TLS 1.3 HKDF usage mandates.",success,
9535,ssl3_free,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Partially Matches,"[{'A1': {'code': 'OPENSSL_clear_free(sc->s3.tmp.pms, sc->s3.tmp.pmslen);\n...\nmemset(&sc->s3, 0, sizeof(sc->s3));', 'explanation': 'The function clears sensitive secret data by using OPENSSL_clear_free to erase the pre-master secret (pms) and then zeroing the entire s3 structure with memset. This indicates an attempt to erase secrets after their use. However, it does not check that all derived values have been computed before erasing, thus only partially matching the RFC requirement.'}}]","The RFC specifies that a secret should be erased once all values derived from it have been computed. The code function ssl3_free shows logic for erasing sensitive data (using OPENSSL_clear_free and memset), which is an attempt to fulfill that requirement. Nonetheless, the function does not include explicit logic to verify that all necessary computations have been completed before erasing the secret, meaning it only partially implements the required behavior in isolation.",success,
9536,ssl3_clear,"Once all the values which are to be derived from a given secret have been computed, that secret SHOULD be erased.",325,Partially Matches,"[{'A1': {'code': 'OPENSSL_clear_free(sc->s3.tmp.pms, sc->s3.tmp.pmslen);\n...\nmemset(&sc->s3, 0, sizeof(sc->s3));', 'explanation': 'The function explicitly clears sensitive secret data by first calling OPENSSL_clear_free to zero and free the premaster secret and then using memset to erase the entire s3 structure. This demonstrates an attempt to erase secret material as required by the spec. However, the function does not check or enforce that all values derived from the secret have been computed before the erasure, which only partially meets the specification.'}}]","The TLS RFC requires that a secret be erased once its derived values have been computed. In this function, while there is clear logic to erase sensitive memory (notably the premaster secret and the state in the s3 structure), there is no explicit check ensuring that all derived values have been computed beforehand. As a result, the function shows a partial implementation of the spec constraint within its own code body.",success,
9548,ssl3_choose_cipher,The server MUST ensure that it selects a compatible PSK (if any) and cipher suite.,160,Partially Matches,"[{'C1': {'code': 'if ((alg_k & SSL_PSK) && s->psk_server_callback == NULL)\n                continue;', 'explanation': 'This code checks that if a cipher suite uses PSK for key exchange, then a PSK callback must be set. This prevents the selection of a PSK-based cipher suite when no PSK is available, which is part of ensuring PSK compatibility.'}}, {'A1': {'code': 'if (SSL_CONNECTION_IS_TLS13(s)) {\n#ifndef OPENSSL_NO_PSK\n    size_t j;\n    if (s->psk_server_callback != NULL) {\n        for (j = 0; j < s->ssl_pkey_num && !ssl_has_cert(s, j); j++);\n        if (j == s->ssl_pkey_num) {\n            /* There are no certificates */\n            prefer_sha256 = 1;\n        }\n    }\n#endif\n}', 'explanation': 'In TLS 1.3, when no certificate is available (implying reliance on a PSK), the code sets a flag (prefer_sha256) to prioritize cipher suites that employ the SHA-256 hash. This aligns with the RFC’s requirement that externally established PSKs default to using SHA-256.'}}]","The function 'ssl3_choose_cipher' contains logic that partially addresses the TLS RFC requirement to select a compatible PSK and cipher suite. It enforces that if a PSK is involved, a PSK callback must be provided (C1), and in TLS 1.3 it sets a preference for SHA-256 (A1) when there are no certificates available. However, the function does not explicitly verify every aspect of the PSK to cipher suite compatibility as further detailed in the RFC, so it only partially meets the specification.",success,
9551,ssl3_shutdown,"If the application protocol using TLS provides that any data may be carried over the underlying transport after the TLS connection is closed, the TLS implementation MUST receive a ""close_notify"" alert before indicating end-of-data to the application layer.",318,Fully Matches,"[{'C1': {'code': 'else if (!(sc->shutdown & SSL_RECEIVED_SHUTDOWN)) {\n    size_t readbytes;\n    s->method->ssl_read_bytes(s, 0, NULL, NULL, 0, 0, &readbytes);\n    if (!(sc->shutdown & SSL_RECEIVED_SHUTDOWN)) {\n        return -1;        /* return WANT_READ */\n    }\n}', 'explanation': 'This code segment ensures that the function does not complete the shutdown (i.e. does not indicate end‐of‐data) until a close_notify alert has been received, which is exactly what the specification requires.'}}, {'A1': {'code': 'if (!(sc->shutdown & SSL_SENT_SHUTDOWN)) {\n    sc->shutdown |= SSL_SENT_SHUTDOWN;\n    ssl3_send_alert(sc, SSL3_AL_WARNING, SSL_AD_CLOSE_NOTIFY);\n    if (sc->s3.alert_dispatch > 0)\n        return -1;        /* return WANT_WRITE */\n}', 'explanation': 'This segment sends the close_notify alert to the peer before proceeding with the shutdown, fulfilling the requirement that each party must send a close_notify alert before closing its write side of the connection.'}}]","The function ssl3_shutdown implements the TLS shutdown process in a manner that visibly adheres to the specified RFC requirement. It sends a close_notify alert if it has not been sent already (A1) and it waits to receive a close_notify alert by calling ssl_read_bytes and checking the shutdown flag (C1) before completing the shutdown process. Although other parts of the overall TLS transport management may be handled elsewhere, within its own logic the function fully implements both actions as required by the spec.",success,
9551,ssl3_shutdown,"Either party MAY initiate a close of its write side of the connection by sending a ""close_notify"" alert.",315,Fully Matches,"[{'A1': {'code': 'if (!(sc->shutdown & SSL_SENT_SHUTDOWN)) {\n    sc->shutdown |= SSL_SENT_SHUTDOWN;\n    ssl3_send_alert(sc, SSL3_AL_WARNING, SSL_AD_CLOSE_NOTIFY);\n    if (sc->s3.alert_dispatch > 0)\n        return -1;\n}', 'explanation': ""This code segment checks whether a shutdown alert has already been sent and, if not, sends a 'close_notify' alert with a warning level. This directly implements the TLS RFC requirement that either party may initiate a close by sending a 'close_notify' alert.""}}]","The function implements the TLS close_notify mechanism by ensuring that when the shutdown process is initiated (and provided that the handshake was performed and the 'quiet_shutdown' flag is not set), a 'close_notify' alert is sent to the peer. By setting the SSL_SENT_SHUTDOWN flag and handling alert dispatch, the function visibly addresses the requirement specified in the TLS RFC. All necessary logic is contained within the function body itself, fulfilling the action as required by the spec.",success,
9551,ssl3_shutdown,"This alert SHOULD be followed by a ""close_notify"".",314,Fully Matches,"[{'A1': {'code': 'if (!(sc->shutdown & SSL_SENT_SHUTDOWN)) {\n    sc->shutdown |= SSL_SENT_SHUTDOWN;\n    ssl3_send_alert(sc, SSL3_AL_WARNING, SSL_AD_CLOSE_NOTIFY);\n    if (sc->s3.alert_dispatch > 0)\n        return -1;\n}', 'explanation': 'This segment explicitly sets the shutdown flag and sends a close_notify alert. Because the TLS RFC requires that an alert (such as user_canceled) be followed by a close_notify, this code implements that behavior directly by ensuring that close_notify is sent when appropriate.'}}]","Analyzing the function independently shows that, when conditions indicate a full shutdown and handshake completion, the function sends a 'close_notify' alert via ssl3_send_alert. This directly implements the action mandated by the TLS RFC specification. Therefore, the function fully matches the specified constraint by its internal logic without relying on external dependency calls.",success,
